년,월,일,설비용량(MW),공급능력(MW),최대전력(MW),공급예비력(MW),공급예비율(%),최대전력기준일시,,평균기온(℃),평균최고기온(℃),최저기온(℃)
2013,5,18,83465,61758,52401,9357,17.9,2013/05/18(21:00),,17.7,24,6.1
2013,5,17,83465,62517,54382,8135,15,2013/05/17(21:00),,16.9,23.6,0.8
2013,5,16,83465,65686,60111,5575,9.3,2013/05/16(11:00),,17.8,23.5,4.2
2013,5,15,83465,66135,61018,5117,8.4,2013/05/15(15:00),,18.9,25.3,7.1
2013,5,14,83465,66013,60873,5140,8.4,2013/05/14(17:00),,18.9,26,6.9
2013,5,13,83465,66246,60757,5489,9,2013/05/13(15:00),,20.2,28.1,8.5
2013,5,12,83465,64118,50776,13342,26.3,2013/05/12(21:00),,20.2,26.7,13
2013,5,11,83465,64747,53938,10809,20,2013/05/11(11:00),,18.1,25.5,7.5
2013,5,10,83465,66336,60692,5644,9.3,2013/05/10(11:00),,15.6,19.5,8
2013,5,9,83465,66088,60325,5763,9.6,2013/05/09(15:00),,18,24.4,5.8
2013,5,8,83465,65576,59488,6088,10.2,2013/05/08(15:00),,17.5,26.4,3.5
2013,5,7,83465,65103,59475,5628,9.5,2013/05/07(17:00),,16.1,23.1,5.3
2013,5,6,83465,65206,58827,6379,10.8,2013/05/06(21:00),,16.8,25.1,8.9
2013,5,5,83465,65175,50753,14422,28.4,2013/05/05(23:00),,15.6,23.6,2
2013,5,4,83465,63404,53102,10302,19.4,2013/05/04(11:00),,14,20.5,3.6
2013,5,3,83465,65398,59617,5781,9.7,2013/05/03(11:00),,12.5,19.2,0.6
2013,5,2,83465,65971,59465,6506,10.9,2013/05/02(20:00),,11.8,17.9,1.7
2013,5,1,83465,65950,54401,11549,21.2,2013/05/01(21:00),,11.6,17,0.8
2013,4,30,83465,65965,59710,6255,10.5,2013/04/30(10:00),,13.2,21,-0.1
2013,4,29,83465,65917,60584,5333,8.8,2013/04/29(11:00),,14.6,19.1,3.2
2013,4,28,83465,63511,51398,12113,23.6,2013/04/28(23:00),,15.2,22.1,-1.3
2013,4,27,83465,64207,54274,9933,18.3,2013/04/27(23:00),,11.6,19.1,-0.5
2013,4,26,83465,66289,60659,5630,9.3,2013/04/26(11:00),,11.4,17.3,남해
2013,4,25,83465,66451,61275,5176,8.4,2013/04/25(20:00),,10.8,16.4,1.7
2013,4,24,83465,65433,59889,5544,9.3,2013/04/24(20:00),,13.6,19.4,4.3
2013,4,23,83465,66528,62169,4359,7,2013/04/23(17:00),,10.9,14,4.8
2013,4,22,83465,66051,60892,5159,8.5,2013/04/22(11:00),,11.3,18.9,2.3
2013,4,21,83465,64851,53250,11601,21.8,2013/04/21(23:00),,8.8,15.2,3.1
2013,4,20,83465,64731,58619,6112,10.4,2013/04/20(11:00),,5.8,8.5,-1.1
2013,4,19,83465,67906,61310,6596,10.8,2013/04/19(11:00),,9.4,15.3,순창군
2013,4,18,83465,67381,61778,5603,9.1,2013/04/18(11:00),,11.8,18,0.5
2013,4,17,83465,67742,62189,5553,8.9,2013/04/17(11:00),,12.1,17.3,0.4
2013,4,16,83295,68267,61632,6635,10.8,2013/04/16(11:00),,15.6,24.5,-1.4
2013,4,15,83295,68457,63318,5139,8.1,2013/04/15(11:00),,7.9,14,-3.5
2013,4,14,83295,66093,53790,12303,22.9,2013/04/14(23:00),,11.4,17.5,-1.4
2013,4,13,83295,67062,56491,10571,18.7,2013/04/13(01:00),,11.8,19.8,-5.3
2013,4,12,83295,69195,63704,5491,8.6,2013/04/12(11:00),,6.9,12.9,-4.9
2013,4,11,83295,69737,64092,5645,8.8,2013/04/11(11:00),,7,12.1,밀양
2013,4,10,83295,69345,64054,5291,8.3,2013/04/10(11:00),,5.5,10,-3.2
2013,4,9,83295,69454,64098,5356,8.4,2013/04/09(20:00),,8.2,13.1,-1.5
2013,4,8,83295,69370,63306,6064,9.6,2013/04/08(11:00),,8.6,16.3,-4
2013,4,7,83295,68867,54491,14376,26.4,2013/04/07(23:00),,5.2,9.6,-2.7
2013,4,6,83295,68732,57295,11437,20,2013/04/06(12:00),,8.5,13,-2
2013,4,5,83295,69187,60601,8586,14.2,2013/04/05(11:00),,13.1,19.9,-2.4
2013,4,4,83295,69894,62740,7154,11.4,2013/04/04(10:00),,11.9,20.3,-1.2
2013,4,3,83295,69889,63906,5983,9.4,2013/04/03(10:00),,10,17.7,-1.9
2013,4,2,83295,70225,64872,5353,8.3,2013/04/02(10:00),,7.4,12.1,0
2013,4,1,83295,69997,63611,6386,10,2013/04/01(11:00),,9.2,16.8,-3.8
2013,3,31,83295,70153,54007,16146,29.9,2013/03/31(23:00),,7.3,13.7,-4.5
2013,3,30,83295,68269,56973,11296,19.8,2013/03/30(11:00),,6.6,12.9,-4.7
2013,3,29,83295,71644,63768,7876,12.4,2013/03/29(10:00),,7.2,13.2,-4.6
2013,3,28,83295,71507,63891,7616,11.9,2013/03/28(10:00),,9.9,17.3,-3.4
2013,3,27,83295,71498,64627,6871,10.6,2013/03/27(10:00),,9,17.2,-5.3
2013,3,26,83295,72349,66106,6243,9.4,2013/03/26(10:00),,5.1,12.5,-13.8
2013,3,25,83295,72352,65718,6634,10.1,2013/03/25(11:00),,3.8,8.7,-11.2
2013,3,24,83295,71357,54589,16768,30.7,2013/03/24(23:00),,6.5,12.4,-3
2013,3,23,83295,69949,58514,11435,19.5,2013/03/23(11:00),,6.7,13.8,-6.2
2013,3,22,83295,74743,66964,7779,11.6,2013/03/22(11:00),,5.3,11.3,-5.6
2013,3,21,82520,74117,67159,6958,10.4,2013/03/21(10:00),,2.5,9.8,-10.3
2013,3,20,82520,73897,65952,7945,12,2013/03/20(11:00),,5.5,11.9,-7.2
2013,3,19,82520,73645,64275,9370,14.6,2013/03/19(10:00),,10.7,15.8,-1.8
2013,3,18,82520,73647,64038,9609,15,2013/03/18(11:00),,10.3,15.5,-0.8
2013,3,17,82520,69967,54585,15382,28.2,2013/03/17(23:00),,8.9,17.6,0.3
2013,3,16,82520,71062,58869,12193,20.7,2013/03/16(11:00),,7.6,15.8,-3.9
2013,3,15,82520,74939,66752,8187,12.3,2013/03/15(10:00),,5.9,13.4,-6.1
2013,3,14,82520,74976,66346,8630,13,2013/03/14(10:00),,4.3,9.7,-6.6
2013,3,13,82520,74637,66668,7969,12,2013/03/13(11:00),,6.5,12.4,-5.1
2013,3,12,82520,74563,66052,8511,12.9,2013/03/12(10:00),,9.1,16.5,-5.6
2013,3,11,82520,74917,66073,8844,13.4,2013/03/11(11:00),,4.5,13.1,-8.5
2013,3,10,82520,72899,55328,17571,31.8,2013/03/10(23:00),,5.8,13.9,-4.1
2013,3,9,82520,72301,57125,15176,26.6,2013/03/09(11:00),,13.5,23.7,-3.1
2013,3,8,82520,75458,66335,9123,13.8,2013/03/08(10:00),,9.8,18.3,-3.3
2013,3,7,82520,75324,66035,9289,14.1,2013/03/07(11:00),,9.4,14.6,-3
2013,3,6,82520,75894,68551,7343,10.7,2013/03/06(10:00),,7.9,16.9,-6.2
2013,3,5,82520,76074,69252,6822,9.9,2013/03/05(10:00),,4.7,12.9,-7.5
2013,3,4,82520,76523,69653,6870,9.9,2013/03/04(11:00),,3.4,10.4,-8
2013,3,3,82520,73966,57568,16398,28.5,2013/03/03(23:00),,1.3,7.4,-9
2013,3,2,82520,73991,60144,13847,23,2013/03/02(24:00),,0.4,5.6,-11.2
2013,3,1,82520,74147,61639,12508,20.3,2013/03/01(24:00),,4.2,11.2,-6.6
2013,2,28,82296,75904,66378,9526,14.4,2013/02/28(10:00),,8,16.4,-6.7
2013,2,27,82296,76114,66919,9195,13.7,2013/02/27(10:00),,6.1,13.1,-4.9
2013,2,26,82296,76725,69758,6967,10,2013/02/26(11:00),,4.9,9.4,-9.9
2013,2,25,82296,76806,69513,7293,10.5,2013/02/25(11:00),,3.1,10.3,-12.5
2013,2,24,82296,75013,59503,15510,26.1,2013/02/24(01:00),,1.8,7.7,-9.8
2013,2,23,82296,74790,62773,12017,19.1,2013/02/23(11:00),,0.1,5.2,-12
2013,2,22,82296,77225,70240,6985,9.9,2013/02/22(10:00),,1.6,7.1,-11.7
2013,2,21,82296,77022,71294,5728,8,2013/02/21(10:00),,-0.2,5.3,-11.7
2013,2,20,82296,77534,71826,5708,7.9,2013/02/20(10:00),,-1.9,3.6,-14.1
2013,2,19,82296,76628,71243,5385,7.6,2013/02/19(10:00),,-0.1,4,-9.3
2013,2,18,82296,75669,70278,5391,7.7,2013/02/18(10:00),,2.9,6.3,0.2
2013,2,17,82296,75216,59718,15498,26,2013/02/17(01:00),,2,6.3,-10.2
2013,2,16,82296,75072,63952,11120,17.4,2013/02/16(11:00),,-1.6,4.6,-18.1
2013,2,15,82296,77804,69697,8107,11.6,2013/02/15(10:00),,1.4,6.1,-9.7
2013,2,14,82296,77815,71414,6401,9,2013/02/14(10:00),,2.1,7.9,-10.5
2013,2,13,82296,77572,70551,7021,10,2013/02/13(10:00),,-0.9,5.1,-14.5
2013,2,12,82296,76879,62525,14354,23,2013/02/12(12:00),,-1.7,1.7,-10.9
2013,2,11,82296,76286,56338,19948,35.4,2013/02/11(24:00),,-2.8,2.7,-20.1
2013,2,10,82296,75694,54678,21016,38.4,2013/02/10(01:00),,-1.7,3.8,-14
2013,2,9,82296,76723,62468,14255,22.8,2013/02/09(01:00),,-5.1,0.6,-20.7
2013,2,8,82296,79482,74196,5286,7.1,2013/02/08(10:00),,-8.2,-2.5,-25.6
2013,2,7,82296,79338,73964,5374,7.3,2013/02/07(10:00),,-6.2,0,-19.3
2013,2,6,82296,79022,70985,8037,11.3,2013/02/06(10:00),,1.1,3.7,-7.5
2013,2,5,82296,78931,72515,6416,8.8,2013/02/05(10:00),,0.6,3.5,-14.1
2013,2,4,82296,78475,70352,8123,11.5,2013/02/04(10:00),,2,6.3,-10.6
2013,2,3,82296,76538,60333,16205,26.9,2013/02/03(24:00),,-0.2,2.8,-12.1
2013,2,2,82296,75023,62234,12789,20.5,2013/02/02(24:00),,3,8.1,-8.2
2013,2,1,82296,78642,67350,11292,16.8,2013/02/01(10:00),,8.6,12.2,-1.9
2013,1,31,82296,79320,69136,10184,14.7,2013/01/31(10:00),,6.4,12.7,-6.3
2013,1,30,82296,79606,70366,9240,13.1,2013/01/30(10:00),,4.1,11,-5.7
2013,1,29,82296,80537,72309,8228,11.4,2013/01/29(10:00),,2.2,8,-3.2
2013,1,28,82296,79415,73589,5826,7.9,2013/01/28(10:00),,-1.8,4.4,-18.3
2013,1,27,82296,77344,63092,14252,22.6,2013/01/27(01:00),,-5,-0.8,-21.2
2013,1,26,82296,79541,66011,13530,20.5,2013/01/26(01:00),,-5.5,-1.2,-19
2013,1,25,82296,80578,73340,7238,9.9,2013/01/25(10:00),,-4.6,-1.5,-16.1
2013,1,24,82296,80037,70895,9142,12.9,2013/01/24(10:00),,0.9,4.6,-11.2
2013,1,23,82296,79568,70555,9013,12.8,2013/01/23(10:00),,2.5,4.1,-3.9
2013,1,22,82296,78867,70439,8428,12,2013/01/22(10:00),,3.6,5.7,-3
2013,1,21,82296,80040,71696,8344,11.6,2013/01/21(15:00),,3.8,5.3,2.2
2013,1,20,82296,78117,61013,17104,28,2013/01/20(01:00),,1.4,7,-16.5
2013,1,19,82296,79390,64737,14653,22.6,2013/01/19(01:00),,-0.1,5.9,-14
2013,1,18,82296,80077,74135,5942,8,2013/01/18(10:00),,-3.3,3.2,-19.8
2013,1,17,82296,81332,73613,7719,10.5,2013/01/17(10:00),,-2.8,0.3,-15.4
2013,1,16,82296,80558,72808,7750,10.6,2013/01/16(10:00),,-0.7,3.9,-14.1
2013,1,15,82296,80545,73364,7181,9.8,2013/01/15(10:00),,-1.9,4.9,-16
2013,1,14,82296,80296,72869,7427,10.2,2013/01/14(10:00),,-0.7,5.7,-15.7
2013,1,13,82296,78708,61334,17374,28.3,2013/01/13(01:00),,-0.7,3.9,-12.2
2013,1,12,82296,78759,65458,13301,20.3,2013/01/12(01:00),,0.3,7,-14
2013,1,11,82296,81220,75583,5637,7.5,2013/01/11(10:00),,-4.3,2.9,-20.6
2013,1,10,82296,81360,75570,5790,7.7,2013/01/10(10:00),,-6.9,-0.8,-23.4
2013,1,9,82296,81318,75609,5709,7.6,2013/01/09(10:00),,-5.6,-1.5,-20.2
2013,1,8,82296,80944,75220,5724,7.6,2013/01/08(10:00),,-3.2,3.2,-17.9
2013,1,7,82296,80129,75383,4746,6.3,2013/01/07(10:00),,-4,2.5,-20.4
2013,1,6,82296,80965,64147,16818,26.2,2013/01/06(01:00),,-4.1,2.1,-20.2
2013,1,5,82296,80620,68053,12567,18.5,2013/01/05(01:00),,-5.9,1,-24.2
2013,1,4,82296,80843,76375,4468,5.9,2013/01/04(11:00),,-9,-1.9,-26.8
2013,1,3,82296,80713,76522,4191,5.5,2013/01/03(11:00),,-9.9,-5.1,-25.8
2013,1,2,82296,80125,73387,6738,9.2,2013/01/02(18:00),,-6,0,-22.8
2013,1,1,82296,76730,60178,16552,27.5,2013/01/01(01:00),,-3.2,2.6,-19.2
2012,12,31,81806,78269,65266,13003,19.9,2012/12/31(11:00),,-6.1,-1.2,-19.8
2012,12,30,81806,76403,61819,14584,23.6,2012/12/30(24:00),,-3.5,1.4,-17.5
2012,12,29,81806,74180,63609,10571,16.6,2012/12/29(12:00),,0.7,4.2,-9.5
2012,12,28,81806,78431,73073,5358,7.3,2012/12/28(12:00),,-0.7,2.2,-10
2012,12,27,81806,79560,75105,4455,5.9,2012/12/27(11:00),,-4.1,2.7,-19.5
2012,12,26,81806,79972,75987,3985,5.2,2012/12/26(11:00),,-8,-2.1,-23.5
2012,12,25,81806,78589,65874,12715,19.3,2012/12/25(24:00),,-4.3,0.7,-17
2012,12,24,81806,79445,74300,5145,6.9,2012/12/24(11:00),,-6.7,-1.4,-23.2
2012,12,23,81806,77136,63306,13830,21.8,2012/12/23(24:00),,-4.8,-1.3,-16.1
2012,12,22,81806,75680,64515,11165,17.3,2012/12/22(11:00),,0.1,3.1,-12.3
2012,12,21,81806,79337,74947,4390,5.9,2012/12/21(11:00),,0.9,3,-2.2
2012,12,20,81806,79540,75154,4386,5.8,2012/12/20(11:00),,-1.8,4.4,-13.7
2012,12,19,81806,77914,67769,10145,15,2012/12/19(19:00),,-4.2,0.8,-20.2
2012,12,18,81806,79723,75172,4551,6.1,2012/12/18(11:00),,-2.8,0.6,-17.9
2012,12,17,81806,77109,72407,4702,6.5,2012/12/17(11:00),,2.7,7.1,-6.9
2012,12,16,81806,74541,59375,15166,25.5,2012/12/16(24:00),,3.3,8.7,-9.3
2012,12,15,81806,74497,63513,10984,17.3,2012/12/15(11:00),,5.3,8.7,-2.6
2012,12,14,81806,78112,73928,4184,5.7,2012/12/14(12:00),,3.3,6.6,-8.6
2012,12,13,81806,78018,73244,4774,6.5,2012/12/13(11:00),,-1.3,6.7,-18.1
2012,12,12,81806,77915,73890,4025,5.4,2012/12/12(11:00),,-3.6,3.6,-21
2012,12,11,81806,77785,74052,3733,5,2012/12/11(11:00),,-4.2,2.1,-22
2012,12,10,81806,78748,74269,4479,6,2012/12/10(11:00),,-5.4,0.1,-21.6
2012,12,9,81806,76236,62638,13598,21.7,2012/12/09(24:00),,-6.2,-2.2,-21.7
2012,12,8,81806,75673,64826,10847,16.7,2012/12/08(12:00),,-3.9,0.1,-17
2012,12,7,81806,77087,73291,3796,5.2,2012/12/07(12:00),,-2.1,2,-16.4
2012,12,6,81806,77176,72744,4432,6.1,2012/12/06(18:00),,-3.8,-0.2,-18.1
2012,12,5,81806,77353,72502,4851,6.7,2012/12/05(11:00),,0,5.4,-12.1
2012,12,4,81806,76647,71774,4873,6.8,2012/12/04(18:00),,0.2,3.7,-10.4
2012,12,3,81806,75410,70771,4639,6.6,2012/12/03(11:00),,3.2,8.4,-7.2
2012,12,2,81806,73052,57401,15651,27.3,2012/12/02(24:00),,3.1,8.4,-9.6
2012,12,1,81806,71837,60745,11092,18.3,2012/12/01(11:00),,1,5.7,-10.7
2012,11,30,81738,75686,68779,6907,10,2012/11/30(10:00),,2.6,8.6,-8.5
2012,11,29,81738,75940,69062,6878,10,2012/11/29(11:00),,2.9,8.1,-7.7
2012,11,28,81738,74423,68297,6126,9,2012/11/28(10:00),,6.2,13.2,-0.9
2012,11,27,81738,74737,68958,5779,8.4,2012/11/27(10:00),,1.8,7.7,-9.3
2012,11,26,81738,74242,68602,5640,8.2,2012/11/26(18:00),,3.8,8,-6.5
2012,11,25,81738,72643,56021,16622,29.7,2012/11/25(24:00),,3.5,9.3,-8.7
2012,11,24,81738,71305,59203,12102,20.4,2012/11/24(24:00),,3.3,8.8,-6.3
2012,11,23,81738,72880,66568,6312,9.5,2012/11/23(10:00),,6.1,9.8,-2.4
2012,11,22,81738,72661,66803,5858,8.8,2012/11/22(10:00),,6.2,12.5,-5.5
2012,11,21,81738,72514,67861,4653,6.9,2012/11/21(10:00),,3.7,9.6,-11
2012,11,20,81738,72205,67338,4867,7.2,2012/11/20(11:00),,3.2,8.2,-8
2012,11,19,81738,72035,66846,5189,7.8,2012/11/19(19:00),,5.3,11.6,-5.9
2012,11,18,81738,70125,55874,14251,25.5,2012/11/18(23:00),,4.5,10.8,-8
2012,11,17,81738,69249,58325,10924,18.7,2012/11/17(24:00),,7.5,10.9,-2.3
2012,11,16,81738,72320,65817,6503,9.9,2012/11/16(10:00),,5.9,10.9,-6.5
2012,11,15,81738,71947,65600,6347,9.7,2012/11/15(19:00),,4.9,11.3,-7.2
2012,11,14,81738,71352,65597,5755,8.8,2012/11/14(10:00),,4.8,8.2,2.2
2012,11,13,81738,70894,65071,5823,8.9,2012/11/13(19:00),,7.3,11.2,-2.9
2012,11,12,81738,70630,63856,6774,10.6,2012/11/12(19:00),,9.6,12.5,0.4
2012,11,11,81738,68641,54242,14399,26.5,2012/11/11(23:00),,10.6,15,0.5
2012,11,10,81738,68618,55606,13012,23.4,2012/11/10(01:00),,12.1,15.6,1.4
2012,11,9,81738,68895,62933,5962,9.5,2012/11/09(10:00),,9.8,16.2,-5.1
2012,11,8,81738,69457,63379,6078,9.6,2012/11/08(19:00),,10,15,-1.7
2012,11,7,81738,69335,62448,6887,11,2012/11/07(10:00),,9.8,14.3,-0.2
2012,11,6,81738,68811,63871,4940,7.7,2012/11/06(19:00),,9.3,12.4,0.9
2012,11,5,81738,68966,63267,5699,9,2012/11/05(19:00),,10.4,14.8,1.7
2012,11,4,81738,67051,53038,14013,26.4,2012/11/04(23:00),,10.8,14.9,-3.1
2012,11,3,81738,67065,55191,11874,21.5,2012/11/03(11:00),,8.1,16.7,-6
2012,11,2,81738,70266,61775,8491,13.7,2012/11/02(19:00),,6.2,13.7,-7.4
2012,11,1,81738,68793,62758,6035,9.6,2012/11/01(19:00),,7.2,11.8,-4
2012,10,31,81593,67910,61481,6429,10.5,2012/10/31(19:00),,8.2,13.7,-1.9
2012,10,30,81593,66709,61165,5544,9.1,2012/10/30(19:00),,10.3,15,0.5
2012,10,29,81593,66707,61144,5563,9.1,2012/10/29(19:00),,12.1,18.5,0.6
2012,10,28,81593,64697,51516,13181,25.6,2012/10/28(23:00),,15.4,20.6,3
2012,10,27,81593,66361,55277,11084,20.1,2012/10/27(12:00),,14.8,17.2,2.8
2012,10,26,81593,68640,60371,8269,13.7,2012/10/26(19:00),,14.5,22.2,8.6
2012,10,25,81593,68204,61308,6896,11.2,2012/10/25(19:00),,13.2,21,0.6
2012,10,24,81593,69151,60965,8186,13.4,2012/10/24(19:00),,11.6,18.2,-0.1
2012,10,23,81593,68349,61622,6727,10.9,2012/10/23(19:00),,11,16.2,0.3
2012,10,22,81593,67074,61429,5645,9.2,2012/10/22(19:00),,14.7,20.2,4
2012,10,21,81593,66967,51456,15511,30.1,2012/10/21(20:00),,15.7,24,1.6
2012,10,20,81593,67401,54174,13227,24.4,2012/10/20(11:00),,13.6,21.2,-0.4
2012,10,19,81593,68304,60020,8284,13.8,2012/10/19(19:00),,12.3,20.6,-0.7
2012,10,18,81593,66903,61039,5864,9.6,2012/10/18(19:00),,10.5,17.7,-3.9
2012,10,17,81593,67174,60257,6917,11.5,2012/10/17(19:00),,13.6,18.1,1.3
2012,10,16,81593,67066,60814,6252,10.3,2012/10/16(19:00),,15.6,23,-2.2
2012,10,15,81593,66468,60196,6272,10.4,2012/10/15(19:00),,13.7,22,-1
2012,10,14,81593,65570,50815,14755,29,2012/10/14(20:00),,15.4,23.5,3.9
2012,10,13,81593,63758,53632,10126,18.9,2012/10/13(11:00),,14.5,22.9,1.1
2012,10,12,81593,67130,59780,7350,12.3,2012/10/12(19:00),,13.4,21.9,0.4
2012,10,11,81593,67032,61169,5863,9.6,2012/10/11(19:00),,13.7,19.9,3.2
2012,10,10,81593,66316,60099,6217,10.3,2012/10/10(19:00),,15.4,21.9,4.6
2012,10,9,81593,66972,60972,6000,9.8,2012/10/09(19:00),,15.2,21.9,0
2012,10,8,81593,66529,60359,6170,10.2,2012/10/08(19:00),,15.6,22.4,2.2
2012,10,7,81552,65990,51457,14533,28.2,2012/10/07(20:00),,16.7,23.8,4.3
2012,10,6,81552,65306,55401,9905,17.9,2012/10/06(12:00),,17.9,24,7.6
2012,10,5,81552,67403,60138,7265,12.1,2012/10/05(19:00),,17.5,22.8,4.7
2012,10,4,81552,66919,59549,7370,12.4,2012/10/04(19:00),,17.1,24.5,0.2
2012,10,3,81552,63062,51925,11137,21.4,2012/10/03(20:00),,17.4,24.6,2.7
2012,10,2,81552,62826,48778,14048,28.8,2012/10/02(20:00),,17.3,24.4,4.3
2012,10,1,81552,68348,44079,24269,55.1,2012/10/01(20:00),,16.7,23.7,2.1
2012,9,30,81552,68556,41302,27254,66,2012/09/30(23:00),,15.9,22,1.5
2012,9,29,81552,68404,46048,22356,48.5,2012/09/29(01:00),,16.6,21.7,5.3
2012,9,28,81552,72886,58686,14200,24.2,2012/09/28(11:00),,18.6,24.5,8.4
2012,9,27,81552,71552,60988,10564,17.3,2012/09/27(15:00),,18.8,23.7,7.9
2012,9,26,81552,72410,61849,10561,17.1,2012/09/26(15:00),,18.8,25,4.6
2012,9,25,81552,71943,61999,9944,16,2012/09/25(15:00),,19.2,26.2,6.8
2012,9,24,81552,71787,61955,9832,15.9,2012/09/24(15:00),,19.1,26.2,3.2
2012,9,23,81552,72877,52648,20229,38.4,2012/09/23(20:00),,19.3,26.2,5.5
2012,9,22,81552,72408,56074,16334,29.1,2012/09/22(12:00),,19.1,25.8,8.4
2012,9,21,81552,74498,61504,12994,21.1,2012/09/21(15:00),,18.7,24.9,5.9
2012,9,20,81552,74582,61933,12649,20.4,2012/09/20(20:00),,18.9,25.4,8.2
2012,9,19,81552,75065,61552,13513,22,2012/09/19(15:00),,19.6,25.1,11.3
2012,9,18,81552,74227,61632,12595,20.4,2012/09/18(15:00),,20.7,25.4,13.1
2012,9,17,81552,73895,60517,13378,22.1,2012/09/17(11:00),,18.8,20.9,17.4
2012,9,16,81552,74634,52053,22581,43.4,2012/09/16(20:00),,18.8,20.7,12.3
2012,9,15,81552,76303,55814,20489,36.7,2012/09/15(12:00),,19.8,23.6,12.6
2012,9,14,81552,77768,61461,16307,26.5,2012/09/14(11:00),,19.8,22.7,13.6
2012,9,13,81552,77646,63730,13916,21.8,2012/09/13(15:00),,21.3,23.9,19.3
2012,9,12,81552,77114,63598,13516,21.3,2012/09/12(15:00),,21.1,26.3,16.5
2012,9,11,81552,77054,63690,13364,21,2012/09/11(15:00),,20.9,26.9,5.8
2012,9,10,81552,76532,63382,13150,20.7,2012/09/10(15:00),,21,26.3,9.1
2012,9,9,81552,76663,52607,24056,45.7,2012/09/09(20:00),,19.9,22.8,13
2012,9,8,81552,76753,56953,19800,34.8,2012/09/08(12:00),,21.9,26.4,14.1
2012,9,7,81552,77329,64860,12469,19.2,2012/09/07(15:00),,21.9,27.5,9.2
2012,9,6,81552,77408,64096,13312,20.8,2012/09/06(15:00),,20.8,27.2,8.4
2012,9,5,81552,77917,65566,12351,18.8,2012/09/05(15:00),,22.8,28,12.3
2012,9,4,81552,77257,66324,10933,16.5,2012/09/04(15:00),,23.1,27,19.8
2012,9,3,81552,77111,67693,9418,13.9,2012/09/03(15:00),,23.7,29,14.1
2012,9,2,81552,76153,54602,21551,39.5,2012/09/02(20:00),,23.3,28.4,14.5
2012,9,1,81552,75717,58196,17521,30.1,2012/09/01(15:00),,22.9,28.1,13.2
2012,8,31,81552,78223,64788,13435,20.7,2012/08/31(15:00),,22.6,27.7,18.3
2012,8,30,81552,77862,65840,12022,18.3,2012/08/30(11:00),,22.3,25.4,19.6
2012,8,29,81552,77459,68780,8679,12.6,2012/08/29(15:00),,26.2,30.3,19.8
2012,8,28,81552,74527,65715,8812,13.4,2012/08/28(15:00),,25.9,28.6,19.9
2012,8,27,81552,76474,71046,5428,7.6,2012/08/27(15:00),,27.1,30.8,15.4
2012,8,26,81552,76491,58068,18423,31.7,2012/08/26(21:00),,27,32.2,17.4
2012,8,25,81552,75261,60599,14662,24.2,2012/08/25(15:00),,25.6,30.6,22
2012,8,24,81552,76974,63708,13266,20.8,2012/08/24(15:00),,22.4,24.4,14.8
2012,8,23,81552,76985,64960,12025,18.5,2012/08/23(15:00),,22.4,24.7,14.8
2012,8,22,81552,77145,66037,11108,16.8,2012/08/22(11:00),,23.6,26.7,16.5
2012,8,21,81552,76855,70992,5863,8.3,2012/08/21(15:00),,26.7,31.3,18.4
2012,8,20,81552,76651,71059,5592,7.9,2012/08/20(15:00),,26.8,29.3,21.1
2012,8,19,81552,76612,59360,17252,29.1,2012/08/19(21:00),,28.2,32.2,21.2
2012,8,18,81552,76976,63768,13208,20.7,2012/08/18(12:00),,27.6,31.8,19.3
2012,8,17,81552,77897,71135,6762,9.5,2012/08/17(15:00),,26.9,31.8,23.4
2012,8,16,81552,77836,69481,8355,12,2012/08/16(15:00),,25.6,29.3,17.9
2012,8,15,81552,77711,62387,15324,24.6,2012/08/15(12:00),,26.5,30.2,19.4
2012,8,14,81552,77574,69018,8556,12.4,2012/08/14(15:00),,25.4,29.1,12.8
2012,8,13,81552,77637,69090,8547,12.4,2012/08/13(15:00),,25.5,28.8,17.3
2012,8,12,81552,77839,57960,19879,34.3,2012/08/12(21:00),,26.2,30.2,18
2012,8,11,81552,76149,63524,12625,19.9,2012/08/11(15:00),,26.9,31.8,16.1
2012,8,10,81552,77039,70288,6751,9.6,2012/08/10(12:00),,25.3,29,17.9
2012,8,9,81552,77093,72940,4153,5.7,2012/08/09(15:00),,27.2,32.7,16.3
2012,8,8,81552,76698,72497,4201,5.8,2012/08/08(15:00),,27,32.4,22.3
2012,8,7,81552,76904,73653,3251,4.4,2012/08/07(15:00),,28.2,33.5,14.7
2012,8,6,81552,77082,74291,2791,3.8,2012/08/06(15:00),,29,34.5,17.4
2012,8,5,81552,75498,63236,12262,19.4,2012/08/05(21:00),,29.2,35.3,17
2012,8,4,81552,73708,62279,11429,18.4,2012/08/04(21:00),,28.8,34.3,17
2012,8,3,81552,74686,66851,7835,11.7,2012/08/03(15:00),,28.8,33.6,19
2012,8,2,81552,75004,67314,7690,11.4,2012/08/02(15:00),,28.8,32.9,20.4
2012,8,1,81552,75173,68525,6648,9.7,2012/08/01(15:00),,29.4,34.9,18.4
2012,7,31,80552,75927,70763,5164,7.3,2012/07/31(15:00),,28.9,34.3,20
2012,7,30,80552,76478,69856,6622,9.5,2012/07/30(15:00),,28.8,33.8,19.8
2012,7,29,80552,75769,60779,14990,24.7,2012/07/29(21:00),,28.7,34,18.4
2012,7,28,80552,74416,64680,9736,15.1,2012/07/28(15:00),,28.2,33.6,18.2
2012,7,27,80552,77563,72704,4859,6.7,2012/07/27(12:00),,28,33.2,18.8
